UserId,Gender,GeoId,DateOfBirth,DateId
87605,1,uk-60,2004-06-01,31
46631,1,ie-23,2003-07-01,20
100144,2,uk-60,2005-08-01,45
62251,1,es-1,2004-02-01,27
34500,1,es-12,2005-08-01,45
6963,1,it-36,2002-11-01,12
75515,1,de-6,2004-10-01,35
86065,2,de-37,2001-10-01,4
108996,1,nz-42,2005-08-01,45
19724,1,us-41,2005-01-01,38
46443,1,de-5,2003-12-01,25
60288,2,ca-45,2003-02-01,15
21797,1,uk-16,2004-08-01,33
2032,2,uk-15,2004-12-01,37
9650,1,be-17,2003-12-01,25
72677,1,uk-71,2005-03-01,40
80092,1,de-49,2005-08-01,45
80524,2,uk-24,2004-02-01,27
58076,2,uk-16,2003-11-01,24
47028,1,es-3,2005-02-01,39
25965,1,de-25,2006-02-01,51
56205,1,uk-55,2004-02-01,27
91773,1,de-66,2004-03-01,28
55887,2,es-1,2003-10-01,23
19628,1,be-17,2004-06-01,31
51502,2,fr-22,2004-09-01,34
109825,1,us-40,2004-10-01,35
3289,2,au-70,2006-05-01,54
5522,2,uk-55,2005-02-01,39
69551,1,uk-71,2004-12-01,37
88448,1,uk-71,2005-06-01,43
68413,2,us-61,2004-06-01,31
100688,1,es-1,2003-12-01,25
92099,1,it-13,2004-04-01,29
33857,1,es-1,2006-06-01,55
37138,2,uk-76,2004-05-01,30
44857,2,au-64,2004-02-01,27
21971,2,uk-24,2004-03-01,28
108582,2,it-36,2004-07-01,32
52194,1,uk-71,2005-10-01,47
70653,1,de-6,2004-08-01,33
11105,1,de-51,2004-02-01,27
2521,1,de-8,2003-10-01,23
100593,1,de-25,2004-03-01,28
2267,1,fr-39,2004-08-01,33
118195,2,ie-67,2004-04-01,29
37961,2,uk-71,2005-08-01,45
948,1,uk-53,2005-11-01,48
41499,1,es-1,2005-10-01,47
59390,1,ie-67,2005-06-01,43
88796,1,it-36,2005-09-01,46
63884,2,ca-45,2006-06-01,55
100706,2,ie-14,2006-08-01,57
15418,1,uk-53,2004-09-01,34
22525,1,uk-60,2005-12-01,49
48252,1,uk-73,2006-08-01,57
104050,1,ie-67,2005-09-01,46
42229,2,fr-32,2005-10-01,47
41001,2,de-19,2004-08-01,33
104544,1,de-48,2005-01-01,38
101684,2,uk-31,2005-06-01,43
48254,2,de-5,2004-02-01,27
86279,2,ca-44,2004-07-01,32
48423,2,uk-71,2004-03-01,28
104872,1,us-62,2003-11-01,24
112526,2,uk-73,2004-11-01,36
8431,2,es-3,2004-07-01,32
32274,2,ie-23,2004-07-01,32
37422,1,ca-44,2004-05-01,30
9807,2,de-26,2004-05-01,30
3603,1,es-1,2004-03-01,28
47918,1,it-59,2004-02-01,27
3278,1,de-19,2003-10-01,23
817,1,be-72,2004-02-01,27
30364,2,de-5,2005-08-01,45
113432,2,it-13,2005-04-01,41
46446,2,au-54,2005-03-01,40
47422,2,uk-53,2004-07-01,32
52432,1,uk-16,2004-06-01,31
66538,2,ie-29,2004-03-01,28
66526,2,us-28,2003-07-01,20
23841,1,es-1,2005-06-01,43
88099,1,uk-16,2003-11-01,24
71306,1,es-69,2004-06-01,31
30029,1,uk-53,2004-05-01,30
23342,2,us-74,2005-03-01,40
71598,2,de-7,2004-11-01,36
65028,2,de-26,2003-10-01,23
3334,2,it-59,2004-03-01,28
13404,1,uk-76,2003-12-01,25
69087,1,uk-24,2004-07-01,32
19434,2,de-21,2006-02-01,51
98828,1,es-12,2003-12-01,25
86131,2,uk-38,2004-04-01,29
73000,2,ca-46,2005-06-01,43
19246,2,de-49,2004-09-01,34
92760,2,be-72,2004-01-01,26
97353,2,be-17,2004-09-01,34
44120,1,de-6,2005-01-01,38
17618,2,be-72,2005-08-01,45
101713,1,us-62,2004-06-01,31
55799,1,de-51,2003-11-01,24
49448,2,us-74,2004-04-01,29
102634,2,uk-76,2004-12-01,37
111392,2,ca-45,2003-11-01,24
59583,2,uk-73,2005-04-01,41
19957,2,uk-53,2004-10-01,35
18370,1,es-69,2005-02-01,39
100859,1,de-26,2005-04-01,41
70946,1,de-21,2005-08-01,45
48301,2,uk-38,2003-06-01,19
16383,2,uk-16,2003-09-01,22
49148,2,ie-23,2005-07-01,44
21197,1,uk-16,2005-09-01,46
3952,2,uk-76,2005-07-01,44
115453,1,us-41,2005-01-01,38
79840,1,es-12,2003-09-01,22
17165,2,au-47,2005-01-01,38
10605,1,es-2,2005-07-01,44
61413,1,es-12,2004-04-01,29
84705,2,ie-67,2003-09-01,22
47260,1,de-26,2004-07-01,32
114118,1,de-7,2004-03-01,28
97640,2,de-21,2003-09-01,22
93652,1,es-12,2003-12-01,25
70415,2,de-7,2003-09-01,22
81979,2,es-69,2005-01-01,38
72054,2,uk-15,2004-10-01,35
74602,1,uk-53,2003-10-01,23
106246,2,es-2,2004-01-01,26
42181,1,us-41,2004-07-01,32
118381,2,fr-39,2004-06-01,31
115887,2,es-3,2003-10-01,23
75977,1,us-41,2004-03-01,28
101388,1,es-12,2003-11-01,24
115916,1,es-18,2003-10-01,23
108899,1,it-59,2004-07-01,32
60759,1,uk-16,2003-10-01,23
50774,1,es-3,2004-06-01,31
45148,1,de-49,2004-03-01,28
78746,1,uk-38,2004-02-01,27
53386,2,it-59,2004-08-01,33
109459,1,us-28,2004-06-01,31
106318,1,es-1,2003-08-01,21
29657,2,ca-4,2004-02-01,27
2420,1,de-9,2004-07-01,32
2872,1,de-26,2003-11-01,24
94483,1,es-1,2008-02-01,75
45903,1,fr-68,2006-09-01,58
19940,1,es-2,2005-03-01,40
74051,1,de-5,2005-03-01,40
10502,1,es-3,2004-09-01,34
109517,1,be-11,2005-02-01,39
44843,2,es-18,2004-04-01,29
63334,1,us-40,2003-10-01,23
9343,1,de-6,2003-09-01,22
5914,2,de-6,2003-10-01,23
7074,2,us-40,2004-08-01,33
60959,2,it-36,2005-08-01,45
81536,2,de-19,2003-10-01,23
91951,1,ca-44,2004-11-01,36
104396,1,es-18,2003-11-01,24
52629,1,uk-31,2004-02-01,27
40222,1,es-69,2005-08-01,45
86453,1,de-66,2003-11-01,24
59513,1,uk-53,2004-08-01,33
9338,1,de-37,2003-05-01,18
36305,1,uk-60,2004-05-01,30
92064,1,de-26,2003-10-01,23
104997,1,es-12,2003-04-01,17
90241,1,uk-24,2005-08-01,45
115060,1,it-59,2003-09-01,22
57239,2,es-69,2005-07-01,44
78037,2,uk-31,2005-04-01,41
56050,1,us-27,2003-10-01,23
103238,2,de-21,2004-05-01,30
13294,2,es-12,2003-12-01,25
82116,2,ie-14,2003-10-01,23
69653,1,ca-44,2003-10-01,23
114169,2,fr-39,2004-06-01,31
17609,1,uk-60,2003-09-01,22
57039,1,au-30,2003-10-01,23
111375,2,uk-71,2004-03-01,28
74527,2,de-48,2004-03-01,28
87186,1,de-51,2004-08-01,33
13324,2,de-9,2005-10-01,47
30014,1,de-8,2003-09-01,22
100176,2,nz-42,2004-11-01,36
13385,2,es-69,2003-12-01,25
38921,1,be-17,2004-03-01,28
50669,2,ca-44,2003-08-01,21
77380,2,de-9,2003-10-01,23
3354,2,de-9,2004-05-01,30
88612,2,uk-73,2004-01-01,26
61851,1,au-54,2004-07-01,32
107063,2,es-18,2002-11-01,12
55855,1,de-52,2004-04-01,29
30147,1,nz-34,2004-07-01,32
49228,1,ie-67,2004-06-01,31
53697,1,de-49,2003-10-01,23
69660,2,de-21,2004-06-01,31
4771,1,de-21,2003-12-01,25
4186,1,au-47,2004-03-01,28
114382,1,uk-71,2003-04-01,17
99385,2,es-18,2004-03-01,28
82086,2,es-69,2003-12-01,25
115065,1,es-1,2003-01-01,14
79600,2,uk-38,2004-11-01,36
115779,2,de-52,2004-05-01,30
26028,2,fr-22,2004-07-01,32
75421,2,es-2,2003-02-01,15
14675,1,uk-71,2003-06-01,19
74624,2,ie-29,2002-12-01,13
6375,1,uk-16,2005-07-01,44
98681,1,ca-45,2004-05-01,30
46046,2,es-12,2004-06-01,31
117331,2,ca-4,2004-10-01,35
58854,1,de-66,2004-03-01,28
46863,1,es-2,2003-02-01,15
22143,2,us-40,2003-11-01,24
92384,1,es-18,2004-06-01,31
98293,2,uk-73,2004-05-01,30
80396,1,de-66,2003-12-01,25
31559,2,uk-76,2004-07-01,32
12991,1,ie-14,2004-07-01,32
33846,1,au-47,2005-05-01,42
95785,1,de-5,2003-10-01,23
108376,2,de-37,2004-06-01,31
20150,1,ie-14,2004-06-01,31
100257,1,us-41,2004-01-01,26
87683,2,uk-16,2004-03-01,28
104951,1,us-28,2004-06-01,31
101342,2,es-1,2003-12-01,25
72495,2,ie-23,2004-01-01,26
98260,1,us-62,2003-12-01,25
56574,1,de-37,2004-07-01,32
54544,1,fr-22,2003-11-01,24
50090,1,uk-15,2004-01-01,26
14307,1,uk-15,2004-06-01,31
96415,2,uk-15,2004-07-01,32
91815,1,de-50,2003-01-01,14
107080,2,uk-38,2003-09-01,22
73149,1,nz-57,2002-10-01,11
2782,1,uk-38,2003-12-01,25
39946,1,de-49,2003-12-01,25
35666,1,ie-23,2004-07-01,32
4662,2,es-1,2003-11-01,24
48224,1,uk-60,2004-01-01,26
30626,2,ca-44,2003-04-01,17
66122,1,uk-31,2004-02-01,27
22589,2,uk-73,2004-04-01,29
35251,2,nz-56,2004-07-01,32
61492,2,uk-16,2006-06-01,55
115556,2,de-52,2004-12-01,37
42068,2,de-5,2007-11-01,72
14785,1,de-19,2003-12-01,25
99012,2,uk-76,2003-11-01,24
5498,2,ie-23,2006-08-01,57
114515,1,uk-55,2003-10-01,23
292,1,es-12,2003-07-01,20
88880,1,be-11,2004-02-01,27
118098,2,de-49,2004-08-01,33
28419,1,es-18,2004-02-01,27
35118,1,fr-68,2004-09-01,34
80488,2,de-52,2005-08-01,45
74535,1,uk-76,2003-12-01,25
85502,1,us-28,2004-01-01,26
34496,2,us-27,2003-12-01,25
117064,2,au-43,2003-11-01,24
16916,1,uk-38,2004-05-01,30
45378,2,uk-55,2007-03-01,64
33284,1,ie-23,2004-06-01,31
41968,2,de-9,2004-02-01,27
13243,2,de-52,2005-05-01,42
112781,2,fr-32,2004-04-01,29
112250,1,es-1,2004-12-01,37
16168,1,de-51,2003-11-01,24
24999,2,nz-33,2004-04-01,29
116701,2,uk-53,2005-07-01,44
3142,1,be-72,2003-12-01,25
52573,2,uk-31,2005-05-01,42
109109,1,uk-53,2003-09-01,22
56982,1,de-37,2004-01-01,26
104037,2,uk-53,2004-07-01,32
59154,1,de-37,2004-11-01,36
112712,2,fr-32,2005-06-01,43
34289,2,es-12,2004-12-01,37
77316,2,de-7,2004-02-01,27
110782,1,ie-29,2003-09-01,22
68599,2,es-1,2004-09-01,34
118449,1,it-13,2004-11-01,36
96878,1,de-52,2004-06-01,31
102125,1,uk-38,2004-07-01,32
67277,1,it-36,2004-09-01,34
41165,2,ca-4,2005-08-01,45
108445,1,de-37,2004-03-01,28
48613,1,de-49,2004-03-01,28
72767,1,de-37,2003-10-01,23
13577,2,de-5,2005-04-01,41
43255,2,es-69,2003-12-01,25
89595,2,de-51,2004-01-01,26
97503,1,uk-73,2003-08-01,21
85515,1,uk-31,2003-10-01,23
83584,1,nz-57,2004-09-01,34
5619,2,es-69,2004-02-01,27
33398,2,de-6,2005-05-01,42
69416,1,es-2,2004-06-01,31
117977,1,de-50,2004-02-01,27
18672,1,es-3,2003-10-01,23
30011,1,uk-60,2004-01-01,26
41328,1,us-41,2004-05-01,30
40258,2,es-18,2004-02-01,27
36486,1,au-75,2005-07-01,44
38621,1,nz-56,2005-07-01,44
27639,2,it-13,2004-05-01,30
49747,1,es-12,2004-06-01,31
93998,1,es-3,2004-02-01,27
83740,2,nz-58,2004-03-01,28
111694,2,fr-63,2002-09-01,10
3918,1,uk-76,2003-09-01,22
97592,2,es-12,2004-04-01,29
115078,1,de-25,2005-10-01,47
44545,1,de-51,2005-11-01,48
50585,1,de-6,2006-12-01,61
60466,2,be-72,2007-07-01,68
72737,2,uk-71,2006-11-01,60
98239,2,au-75,2005-02-01,39
738,2,es-2,2003-11-01,24
98571,2,it-59,2003-10-01,23
35389,2,de-7,2004-08-01,33
80574,2,it-36,2002-10-01,11
13618,1,es-3,2002-12-01,13
107835,1,uk-31,2004-02-01,27
108319,1,es-1,2003-11-01,24
90322,2,uk-16,2004-12-01,37
110017,1,de-66,2004-03-01,28
95641,2,ca-44,2004-03-01,28
101845,2,uk-24,2003-10-01,23
79194,1,ca-46,2004-07-01,32
74296,2,fr-32,2003-09-01,22
82810,2,de-9,2004-10-01,35
98804,1,uk-31,2004-04-01,29
65353,2,be-17,2004-09-01,34
94221,1,es-2,2004-11-01,36
59983,1,uk-16,2003-10-01,23
28187,1,de-8,2004-11-01,36
55007,1,au-54,2003-11-01,24
42940,1,us-27,2004-02-01,27
44546,1,ie-14,2006-08-01,57
52954,2,de-50,2004-06-01,31
86112,1,de-50,2004-01-01,26
53195,2,de-9,2003-12-01,25
51118,1,au-75,2004-07-01,32
41008,1,de-50,2004-06-01,31
36900,1,de-26,2005-05-01,42
112265,2,de-7,2004-07-01,32
25043,1,ca-10,2003-12-01,25
54966,2,de-9,2007-04-01,65
51669,1,fr-32,2003-12-01,25
81924,2,de-66,2003-02-01,15
72619,1,uk-55,2004-03-01,28
11069,1,uk-60,2003-09-01,22
5011,1,de-25,2004-08-01,33
89052,2,uk-24,2004-01-01,26
47007,1,de-19,2004-03-01,28
27821,2,it-36,2004-05-01,30
14718,1,be-11,2004-07-01,32
112118,1,uk-31,2004-02-01,27
83321,2,uk-53,2003-10-01,23
93335,2,uk-31,2004-11-01,36
33907,2,us-41,2004-07-01,32
101861,2,es-3,2004-02-01,27
44979,2,fr-39,2003-09-01,22
41276,1,au-70,2006-08-01,57
3617,2,ie-14,2004-07-01,32
73821,1,uk-73,2004-07-01,32
80025,2,de-37,2006-03-01,52
31303,2,ca-4,2003-10-01,23
32111,1,de-6,2004-01-01,26
3021,1,it-59,2004-06-01,31
9508,1,ca-45,2004-05-01,30
73273,2,ca-44,2004-07-01,32
100963,2,ca-46,2007-10-01,71
27117,1,us-41,2008-06-01,79
71270,2,de-6,2004-01-01,26
91655,2,de-6,2004-04-01,29
71511,1,es-3,2004-01-01,26
54166,1,de-37,2005-08-01,45
18005,2,de-5,2004-01-01,26
102221,1,es-3,2004-07-01,32
91340,1,es-18,2003-11-01,24
27392,1,uk-15,2004-07-01,32
69781,2,es-3,2003-12-01,25
82799,2,uk-55,2004-01-01,26
23245,2,us-27,2004-12-01,37
116725,2,be-72,2004-06-01,31
33043,2,ca-44,2003-10-01,23
100704,1,de-49,2003-11-01,24
35997,1,ca-44,2004-07-01,32
83902,1,ca-44,2004-02-01,27
16395,2,uk-71,2006-01-01,50
21562,2,es-1,2004-04-01,29
81820,2,uk-38,2004-03-01,28
60323,2,ca-46,2004-05-01,30
53902,1,de-19,2002-10-01,11
351,2,uk-71,2005-02-01,39
105930,2,us-62,2004-06-01,31
34204,2,it-13,2003-12-01,25
62582,2,es-2,2004-04-01,29
15637,2,uk-55,2005-05-01,42
45907,2,uk-55,2004-08-01,33
11804,2,es-2,2004-08-01,33
21558,1,de-50,2004-04-01,29
36133,1,ie-67,2004-06-01,31
2272,1,nz-33,2003-11-01,24
45899,1,us-41,2003-12-01,25
65718,1,be-72,2004-01-01,26
70817,1,ie-67,2005-04-01,41
53753,1,us-27,2005-07-01,44
74687,2,de-7,2004-05-01,30
111606,1,uk-71,2005-09-01,46
27238,1,fr-20,2007-01-01,62
100010,1,de-51,2005-07-01,44
65979,2,de-52,2004-05-01,30
35932,1,es-69,2004-04-01,29
67469,2,es-12,2004-06-01,31
17731,1,us-41,2005-11-01,48
79963,2,uk-71,2005-04-01,41
36477,1,uk-16,2005-05-01,42
84913,1,fr-39,2005-01-01,38
101225,1,de-50,2003-10-01,23
44555,1,uk-15,2003-11-01,24
41642,2,es-69,2005-08-01,45
39614,1,de-25,2005-03-01,40
111055,1,de-19,2003-10-01,23
27839,1,de-50,2004-07-01,32
23481,2,es-2,2003-12-01,25
72647,2,us-27,2004-05-01,30
30772,2,de-9,2004-06-01,31
89639,2,es-1,2003-12-01,25
30679,2,de-50,2002-09-01,10
66697,1,us-61,2004-10-01,35
83163,2,de-21,2004-05-01,30
46575,1,de-37,2003-09-01,22
38055,1,de-25,2005-07-01,44
8060,2,nz-33,2004-05-01,30
14831,1,uk-53,2008-01-01,74
114347,1,es-18,2003-09-01,22
90603,2,uk-71,2004-03-01,28
87421,1,de-26,2004-10-01,35
73256,2,us-27,2005-08-01,45
32098,2,uk-73,2003-10-01,23
7364,2,us-61,2003-09-01,22
53643,1,de-25,2004-02-01,27
4414,1,es-1,2002-12-01,13
94561,1,de-48,2003-10-01,23
87021,2,uk-16,2006-08-01,57
14502,1,ie-29,2003-12-01,25
81506,2,es-2,2004-05-01,30
107684,2,de-66,2004-03-01,28
56138,2,nz-42,2004-07-01,32
62362,2,es-2,2004-02-01,27
100762,2,de-6,2004-01-01,26
84210,2,de-7,2003-10-01,23
42065,2,uk-16,2004-06-01,31
47189,1,it-36,2004-05-01,30
83488,2,uk-55,2003-10-01,23
64999,1,uk-16,2003-02-01,15
68420,1,it-59,2004-03-01,28
101057,1,ca-46,2008-03-01,76
57414,1,es-69,2007-11-01,72
76281,2,uk-16,2008-06-01,79
72642,1,es-12,2008-04-01,77
109394,1,be-72,2008-07-01,80
93400,1,us-41,2007-05-01,66
109460,1,uk-55,2007-10-01,71
43667,1,uk-53,2007-12-01,73
60709,2,fr-39,2007-07-01,68
15519,2,es-69,2008-01-01,74
18643,2,de-37,2007-12-01,73
99226,2,fr-32,2006-01-01,50
22122,1,de-25,2007-03-01,64
34901,2,us-61,2008-08-01,81
56158,2,de-21,2007-02-01,63
26641,1,es-69,2008-08-01,81
17687,1,de-26,2007-07-01,68
113836,1,de-19,2007-09-01,70
21582,1,nz-56,2008-01-01,74
22987,2,uk-38,2007-02-01,63
62769,2,es-2,2007-05-01,66
29925,1,uk-55,2007-04-01,65
109062,2,de-50,2007-09-01,70
53113,1,it-59,2006-09-01,58
111495,2,es-2,2007-04-01,65
87567,1,es-18,2007-11-01,72
42070,1,fr-32,2008-03-01,76
92996,1,de-6,2008-07-01,80
18512,1,es-12,2006-03-01,52
28492,2,es-69,2008-06-01,79
103183,2,de-25,2007-09-01,70
56000,1,es-2,2006-06-01,55
81754,2,ca-4,2007-10-01,71
45315,2,de-7,2008-03-01,76
112122,1,be-72,2007-11-01,72
17958,1,au-47,2008-05-01,78
28059,2,de-6,2007-12-01,73
15295,1,uk-60,2008-06-01,79
57431,2,ie-29,2008-01-01,74
4694,2,de-26,2006-10-01,59
58385,2,uk-55,2007-06-01,67
111950,1,ca-46,2007-08-01,69
116349,1,ie-67,2006-11-01,60
99819,1,es-1,2008-03-01,76
64825,2,us-74,2007-12-01,73
89493,1,fr-22,2008-02-01,75
9027,1,de-49,2008-01-01,74
110945,2,de-50,2007-01-01,62
57950,2,uk-53,2007-06-01,67
17392,2,us-62,2006-12-01,61
91714,2,nz-34,2008-05-01,78
71506,1,es-1,2007-11-01,72
15436,2,ca-10,2008-01-01,74
101185,2,it-36,2007-10-01,71
76334,2,uk-55,2007-09-01,70
45710,1,de-25,2006-11-01,60
2533,2,de-7,2008-03-01,76
86914,1,it-59,2006-11-01,60
53426,2,ie-23,2008-04-01,77
51269,2,au-70,2006-10-01,59
53614,2,de-37,2006-11-01,60
48308,1,ie-23,2007-06-01,67
31530,2,fr-39,2007-11-01,72
52654,2,uk-53,2005-09-01,46
54090,2,nz-42,2006-06-01,55
115278,2,be-72,2006-05-01,54
69042,1,fr-68,2008-05-01,78
66518,2,de-9,2005-12-01,49
98812,2,uk-53,2007-10-01,71
1514,2,au-47,2008-07-01,80
83698,2,uk-71,2007-10-01,71
44626,2,ie-23,2007-09-01,70
102991,1,de-8,2008-03-01,76
50072,2,ie-67,2008-05-01,78
106173,1,de-37,2007-11-01,72
13584,2,ie-29,2008-01-01,74
101616,2,de-19,2007-09-01,70
66927,1,uk-16,2008-06-01,79
87284,2,es-2,2007-10-01,71
45214,2,us-40,2008-02-01,75
50130,2,be-17,2005-09-01,46
26185,2,nz-42,2006-11-01,60
17982,2,fr-63,2008-01-01,74
70600,2,us-74,2007-06-01,67
37946,1,de-7,2006-11-01,60
113923,1,us-74,2006-10-01,59
43765,2,es-2,2007-05-01,66
82411,2,au-75,2006-11-01,60
43844,1,de-50,2006-12-01,61
67634,1,de-37,2007-12-01,73
7339,2,it-36,2007-03-01,64
46569,2,fr-68,2008-08-01,81
68552,2,de-9,2007-05-01,66
47873,1,de-9,2006-11-01,60
3014,1,de-48,2007-07-01,68
103873,2,de-5,2007-06-01,67
50963,2,be-72,2006-01-01,50
42086,2,nz-35,2008-02-01,75
44908,1,us-28,2008-01-01,74
11356,1,us-41,2008-07-01,80
88739,1,ca-65,2006-09-01,58
66031,1,uk-76,2006-11-01,60
117377,1,uk-53,2007-12-01,73
93229,1,fr-22,2006-09-01,58
41470,1,be-17,2006-09-01,58
24416,1,de-37,2003-11-01,24
48648,1,de-21,2005-11-01,48
2967,1,de-48,2008-08-01,81
80911,2,uk-53,2007-10-01,71
47830,2,be-17,2008-01-01,74
74807,1,es-2,2007-09-01,70
118041,1,es-2,2006-09-01,58
64897,1,it-36,2006-04-01,53
79366,2,fr-39,2007-01-01,62
116403,1,de-50,2008-06-01,79
13862,2,uk-16,2007-10-01,71
71265,1,ie-67,2008-05-01,78
83781,1,de-6,2007-10-01,71
18510,1,de-51,2007-03-01,64
51478,1,de-48,2007-11-01,72
95068,2,fr-39,2008-05-01,78
55107,2,de-25,2007-11-01,72
117898,1,uk-60,2007-11-01,72
79731,1,au-75,2004-07-01,32
40302,2,es-2,2008-05-01,78
20367,1,uk-24,2007-09-01,70
54456,1,es-12,2008-06-01,79
49730,2,es-69,2006-10-01,59
87852,2,ca-65,2006-09-01,58
9627,1,de-48,2006-07-01,56
77759,1,it-36,2005-09-01,46
68343,2,de-49,2006-09-01,58
59589,2,fr-68,2006-07-01,56
61007,1,es-18,2007-12-01,73
41803,1,it-59,2006-09-01,58
30308,1,ie-67,2006-04-01,53
81542,1,es-2,2006-07-01,56
9497,2,nz-35,2006-12-01,61
23458,2,be-11,2007-06-01,67
35879,2,it-13,2008-03-01,76
111696,1,ca-4,2006-09-01,58
6054,2,de-48,2005-11-01,48
825,1,uk-24,2005-09-01,46
64403,1,fr-68,2008-07-01,80
9814,1,uk-15,2008-02-01,75
47331,1,es-2,2007-08-01,69
13105,1,uk-60,2007-12-01,73
59101,1,es-69,2007-12-01,73
77151,2,de-49,2008-05-01,78
103998,2,ca-10,2007-12-01,73
39251,1,es-2,2006-11-01,60
26895,1,au-47,2008-03-01,76
73861,2,de-25,2008-05-01,78
95915,2,it-36,2006-10-01,59
36456,1,de-49,2007-06-01,67
85552,1,ca-65,2007-07-01,68
43250,1,us-62,2008-07-01,80
35059,1,uk-71,2008-03-01,76
11278,1,de-19,2008-07-01,80
27141,2,es-18,2003-07-01,20
73587,2,ca-4,2007-11-01,72
83560,2,us-74,2007-05-01,66
85446,2,uk-53,2007-09-01,70
4229,2,de-8,2006-11-01,60
39511,1,fr-20,2006-11-01,60
22315,1,it-36,2007-05-01,66
81101,2,es-69,2006-11-01,60
38770,1,de-25,2007-06-01,67
106879,2,de-21,2007-01-01,62
78762,2,de-52,2007-08-01,69
46990,2,es-12,2007-02-01,63
15442,1,de-5,2007-05-01,66
13696,1,us-41,2006-10-01,59
95607,1,ie-29,2007-08-01,69
36067,2,uk-71,2007-01-01,62
10945,1,us-40,2006-09-01,58
39982,2,de-19,2007-03-01,64
109053,2,uk-16,2007-05-01,66
118950,1,fr-63,2007-02-01,63
44181,2,uk-53,2007-03-01,64
30659,2,ca-44,2006-12-01,61
23550,2,ca-44,2007-08-01,69
104759,1,de-9,2006-03-01,52
54865,2,es-69,2007-03-01,64
55302,1,ie-14,2007-03-01,64
108211,2,de-48,2006-12-01,61
100452,1,es-1,2007-07-01,68
903,1,uk-76,2006-10-01,59
52636,2,ca-44,2006-12-01,61
1774,1,de-9,2007-05-01,66
117857,1,es-1,2007-02-01,63
10622,1,uk-60,2007-02-01,63
82998,1,ie-23,2006-09-01,58
70117,2,ca-4,2007-07-01,68
6416,2,de-8,2006-09-01,58
38825,1,es-3,2007-07-01,68
13893,2,ca-4,2006-10-01,59
57009,2,uk-15,2006-11-01,60
24763,2,nz-42,2006-10-01,59
60193,2,de-49,2007-06-01,67
69055,2,es-3,2006-09-01,58
90111,2,be-72,2007-07-01,68
32696,2,uk-15,2006-11-01,60
116181,2,ca-4,2006-09-01,58
30983,1,de-50,2007-01-01,62
79468,1,ie-14,2006-10-01,59
54846,2,fr-22,2006-09-01,58
8725,1,uk-38,2007-02-01,63
117010,2,ie-14,2006-09-01,58
90057,1,it-13,2006-11-01,60
26721,1,uk-76,2007-04-01,65
85383,1,uk-15,2006-09-01,58
22914,2,de-52,2007-06-01,67
70258,2,de-66,2007-08-01,69
11911,1,au-75,2006-10-01,59
64803,1,uk-24,2007-03-01,64
76015,2,es-2,2007-01-01,62
4889,1,uk-15,2007-03-01,64
93413,1,de-8,2007-07-01,68
24810,1,it-36,2006-11-01,60
75834,1,uk-53,2007-05-01,66
15338,1,uk-24,2007-01-01,62
32356,2,au-30,2007-07-01,68
51186,2,de-51,2006-12-01,61
110533,2,uk-31,2006-09-01,58
87990,2,es-69,2007-06-01,67
20947,1,de-66,2007-01-01,62
33598,2,ie-29,2006-10-01,59
53059,2,nz-33,2007-06-01,67
36973,1,es-2,2005-10-01,47
5288,1,es-3,2006-11-01,60
106560,1,de-52,2007-04-01,65
114626,2,de-8,2007-03-01,64
103709,2,de-49,2007-06-01,67
8310,2,de-49,2006-09-01,58
104185,1,uk-55,2007-01-01,62
109860,1,ca-10,2006-09-01,58
73826,2,de-21,2007-02-01,63
79131,2,fr-63,2007-08-01,69
54896,1,de-48,2006-05-01,54
66555,2,de-37,2007-02-01,63
13434,2,be-11,2006-12-01,61
68338,1,de-9,2005-09-01,46
88749,1,au-64,2006-07-01,56
101240,2,de-48,2005-12-01,49
65947,2,de-5,2007-06-01,67
2570,2,de-25,2007-05-01,66
49641,1,us-41,2006-03-01,52
27222,1,es-12,2007-06-01,67
71806,2,de-50,2006-08-01,57
30834,1,de-21,2005-12-01,49
24811,2,de-51,2007-05-01,66
116016,2,de-5,2006-10-01,59
7686,1,uk-76,2007-05-01,66
34685,2,de-37,2007-05-01,66
35730,2,de-48,2007-01-01,62
97103,1,uk-53,2006-02-01,51
74543,1,uk-76,2006-10-01,59
54904,1,nz-33,2007-08-01,69
77118,2,us-41,2007-06-01,67
57939,1,de-50,2006-10-01,59
76260,2,de-9,2006-12-01,61
35972,2,de-66,2007-06-01,67
175,1,be-72,2007-06-01,67
56998,1,de-52,2007-07-01,68
50122,2,de-9,2007-03-01,64
68759,1,ca-65,2007-01-01,62
93281,1,ie-23,2007-08-01,69
58187,2,be-72,2007-08-01,69
77560,1,it-59,2006-12-01,61
109275,1,es-3,2006-09-01,58
61854,1,es-12,2006-10-01,59
25257,1,us-74,2007-03-01,64
37977,2,ca-65,2007-04-01,65
16563,1,nz-33,2007-07-01,68
76948,1,uk-31,2007-08-01,69
12988,1,de-25,2007-04-01,65
46316,2,es-12,2007-02-01,63
107845,2,es-12,2006-09-01,58
17634,1,fr-68,2006-10-01,59
47437,1,es-3,2006-09-01,58
4816,2,de-25,2007-02-01,63
84545,1,uk-73,2007-08-01,69
8472,1,uk-16,2006-10-01,59
12076,2,ca-44,2007-03-01,64
6622,2,es-18,2007-03-01,64
71002,1,uk-31,2007-04-01,65
674,2,de-6,2006-12-01,61
76372,1,us-40,2007-04-01,65
17194,2,uk-15,2007-07-01,68
93860,1,es-12,2006-09-01,58
